danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,STOP TRYING TO BE GOD,Travis Scott
0.885,0.543,2,-6.338,1,0.2,0.0311,0,0.154,0.43,99.026,Dip (feat. Nicki Minaj),Tyga
0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,Over Now,Post Malone
0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,Nephew (feat. Lil Pump),Smokepurpp
0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,Him & I (with Halsey),G-Eazy
0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,Slippery (feat. Gucci Mane),Migos
0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,CAROUSEL,Travis Scott
0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,Be Careful,Cardi B
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,Mask Off,Future
0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,Reborn,KIDS SEE GHOSTS
0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,Relationship (feat. Future),Young Thug
0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,Exchange,Bryson Tiller
0.603,0.457,11,-5.384,1,0.297,0.525,0,0.0905,0.458,73.724,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,PICK IT UP (feat. A$AP Rocky),Famous Dex
0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,No Limit,G-Eazy
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,RAP DEVIL,Machine Gun Kelly
0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,Love Galore (feat. Travis Scott),SZA
0.624,0.686,1,-4.809,0,0.0436,0.181,0,0.19,0.223,160.076,I Tried Loving,Trippie Redd
0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,Passionfruit,Drake
0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,Venom - Music From The Motion Picture,Eminem
0.808,0.701,2,-4.837,0,0.0984,0.00212,2.1e-05,0.126,0.154,158.068,Loyalty Before Royalty,Trippie Redd
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140.0,5% TINT,Travis Scott
0.759,0.498,10,-10.615,1,0.0776,0.223,5.84e-05,0.406,0.244,126.972,High (feat. Elton John),Young Thug
0.855,0.516,10,-8.116,0,0.44,0.0912,0,0.114,0.153,140.955,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby
0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,HOUSTONFORNICATION,Travis Scott
0.752,0.708,9,-5.053,1,0.28,0.0395,0,0.0601,0.645,84.974,Dope Niggaz (feat. Snoop Dogg),Lil Wayne
0.379,0.824,8,-2.881,0,0.0975,0.15,0,0.138,0.226,121.056,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd
0.728,0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,GOTTI,6ix9ine
0.73,0.465,1,-6.29,1,0.278,0.0117,0,0.28,0.367,148.028,Realer N Realer,Future
0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,I'm Still,Juice WRLD
0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,Transportin',Kodak Black
0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,Kung Fu,YBN Cordae
0.523,0.678,8,-6.071,1,0.0692,0.000616,0,0.142,0.277,159.909,I'll Be Fine,Juice WRLD
0.543,0.915,0,-4.746,0,0.113,0.0162,0,0.744,0.577,153.998,POWER,Kanye West
0.865,0.624,8,-8.224,1,0.103,0.033,0,0.0984,0.396,94.94,Bounce Out With That,YBN Nahmir
0.932,0.506,11,-7.755,1,0.161,0.022,0,0.0933,0.696,139.974,Esskeetit,Lil Pump
0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,Poles 1469,Trippie Redd
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,ASTROTHUNDER,Travis Scott
0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,Look At Me!,XXXTENTACION
0.552,0.562,11,-6.862,1,0.164,0.0216,0,0.302,0.439,135.014,Let It All Work Out,Lil Wayne
0.67,0.752,1,-4.146,1,0.0374,0.041,0,0.0749,0.442,149.961,Everyday,Logic
0.715,0.529,11,-9.019,0,0.0507,0.259,7.48e-06,0.128,0.467,148.037,BANG!,Trippie Redd
0.727,0.774,10,-5.246,0,0.0588,0.379,2.47e-06,0.114,0.211,99.932,Same Bitches (feat. G-Eazy & YG),Post Malone
0.563,0.717,1,-5.186,1,0.337,0.000874,0,0.183,0.427,82.064,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock
0.916,0.493,1,-7.371,0,0.162,0.12,2.63e-06,0.211,0.327,140.057,Fr Fr (feat. Lil Skies),Wiz Khalifa
0.807,0.602,11,-5.005,1,0.274,0.0835,0,0.151,0.252,95.031,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez
0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98,Stronger,Kanye West
0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,YuNg BrAtZ,XXXTENTACION
0.843,0.435,8,-8.442,1,0.178,0.47,0,0.147,0.19,120.058,Weekend (feat. Miguel),Mac Miller
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,STOP TRYING TO BE GOD,Travis Scott
0.885,0.543,2,-6.338,1,0.2,0.0311,0,0.154,0.43,99.026,Dip (feat. Nicki Minaj),Tyga
0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,Over Now,Post Malone
0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,Nephew (feat. Lil Pump),Smokepurpp
0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,Him & I (with Halsey),G-Eazy
0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,Slippery (feat. Gucci Mane),Migos
0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,CAROUSEL,Travis Scott
0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,Be Careful,Cardi B
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,Mask Off,Future
0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,Reborn,KIDS SEE GHOSTS
0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,Relationship (feat. Future),Young Thug
0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,Exchange,Bryson Tiller
0.603,0.457,11,-5.384,1,0.297,0.525,0,0.0905,0.458,73.724,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,PICK IT UP (feat. A$AP Rocky),Famous Dex
0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,No Limit,G-Eazy
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,RAP DEVIL,Machine Gun Kelly
0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,Love Galore (feat. Travis Scott),SZA
0.624,0.686,1,-4.809,0,0.0436,0.181,0,0.19,0.223,160.076,I Tried Loving,Trippie Redd
0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,Passionfruit,Drake
0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,Venom - Music From The Motion Picture,Eminem
0.808,0.701,2,-4.837,0,0.0984,0.00212,2.1e-05,0.126,0.154,158.068,Loyalty Before Royalty,Trippie Redd
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140.0,5% TINT,Travis Scott
0.759,0.498,10,-10.615,1,0.0776,0.223,5.84e-05,0.406,0.244,126.972,High (feat. Elton John),Young Thug
0.855,0.516,10,-8.116,0,0.44,0.0912,0,0.114,0.153,140.955,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby
0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,HOUSTONFORNICATION,Travis Scott
0.752,0.708,9,-5.053,1,0.28,0.0395,0,0.0601,0.645,84.974,Dope Niggaz (feat. Snoop Dogg),Lil Wayne
0.379,0.824,8,-2.881,0,0.0975,0.15,0,0.138,0.226,121.056,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd
0.728,0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,GOTTI,6ix9ine
0.73,0.465,1,-6.29,1,0.278,0.0117,0,0.28,0.367,148.028,Realer N Realer,Future
0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,I'm Still,Juice WRLD
0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,Transportin',Kodak Black
0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,Kung Fu,YBN Cordae
0.523,0.678,8,-6.071,1,0.0692,0.000616,0,0.142,0.277,159.909,I'll Be Fine,Juice WRLD
0.543,0.915,0,-4.746,0,0.113,0.0162,0,0.744,0.577,153.998,POWER,Kanye West
0.865,0.624,8,-8.224,1,0.103,0.033,0,0.0984,0.396,94.94,Bounce Out With That,YBN Nahmir
0.932,0.506,11,-7.755,1,0.161,0.022,0,0.0933,0.696,139.974,Esskeetit,Lil Pump
0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,Poles 1469,Trippie Redd
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,ASTROTHUNDER,Travis Scott
0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,Look At Me!,XXXTENTACION
0.552,0.562,11,-6.862,1,0.164,0.0216,0,0.302,0.439,135.014,Let It All Work Out,Lil Wayne
0.67,0.752,1,-4.146,1,0.0374,0.041,0,0.0749,0.442,149.961,Everyday,Logic
0.715,0.529,11,-9.019,0,0.0507,0.259,7.48e-06,0.128,0.467,148.037,BANG!,Trippie Redd
0.727,0.774,10,-5.246,0,0.0588,0.379,2.47e-06,0.114,0.211,99.932,Same Bitches (feat. G-Eazy & YG),Post Malone
0.563,0.717,1,-5.186,1,0.337,0.000874,0,0.183,0.427,82.064,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock
0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,Bigger Than You (feat. Drake & Quavo),2 Chainz
0.807,0.602,11,-5.005,1,0.274,0.0835,0,0.151,0.252,95.031,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez
0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98,Stronger,Kanye West
0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,YuNg BrAtZ,XXXTENTACION
0.843,0.435,8,-8.442,1,0.178,0.47,0,0.147,0.19,120.058,Weekend (feat. Miguel),Mac Miller
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,STOP TRYING TO BE GOD,Travis Scott
0.885,0.543,2,-6.338,1,0.2,0.0311,0,0.154,0.43,99.026,Dip (feat. Nicki Minaj),Tyga
0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,Over Now,Post Malone
0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,Nephew (feat. Lil Pump),Smokepurpp
0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,Him & I (with Halsey),G-Eazy
0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,Slippery (feat. Gucci Mane),Migos
0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,CAROUSEL,Travis Scott
0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,Be Careful,Cardi B
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,Mask Off,Future
0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,Reborn,KIDS SEE GHOSTS
0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,Relationship (feat. Future),Young Thug
0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,Exchange,Bryson Tiller
0.603,0.457,11,-5.384,1,0.297,0.525,0,0.0905,0.458,73.724,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,PICK IT UP (feat. A$AP Rocky),Famous Dex
0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,No Limit,G-Eazy
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,RAP DEVIL,Machine Gun Kelly
0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,Love Galore (feat. Travis Scott),SZA
0.624,0.686,1,-4.809,0,0.0436,0.181,0,0.19,0.223,160.076,I Tried Loving,Trippie Redd
0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,Passionfruit,Drake
0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,Venom - Music From The Motion Picture,Eminem
0.808,0.701,2,-4.837,0,0.0984,0.00212,2.1e-05,0.126,0.154,158.068,Loyalty Before Royalty,Trippie Redd
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140.0,5% TINT,Travis Scott
0.759,0.498,10,-10.615,1,0.0776,0.223,5.84e-05,0.406,0.244,126.972,High (feat. Elton John),Young Thug
0.855,0.516,10,-8.116,0,0.44,0.0912,0,0.114,0.153,140.955,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby
0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,HOUSTONFORNICATION,Travis Scott
0.752,0.708,9,-5.053,1,0.28,0.0395,0,0.0601,0.645,84.974,Dope Niggaz (feat. Snoop Dogg),Lil Wayne
0.379,0.824,8,-2.881,0,0.0975,0.15,0,0.138,0.226,121.056,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd
0.728,0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,GOTTI,6ix9ine
0.73,0.465,1,-6.29,1,0.278,0.0117,0,0.28,0.367,148.028,Realer N Realer,Future
0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,I'm Still,Juice WRLD
0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,Transportin',Kodak Black
0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,Kung Fu,YBN Cordae
0.523,0.678,8,-6.071,1,0.0692,0.000616,0,0.142,0.277,159.909,I'll Be Fine,Juice WRLD
0.543,0.915,0,-4.746,0,0.113,0.0162,0,0.744,0.577,153.998,POWER,Kanye West
0.865,0.624,8,-8.224,1,0.103,0.033,0,0.0984,0.396,94.94,Bounce Out With That,YBN Nahmir
0.932,0.506,11,-7.755,1,0.161,0.022,0,0.0933,0.696,139.974,Esskeetit,Lil Pump
0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,Poles 1469,Trippie Redd
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,ASTROTHUNDER,Travis Scott
0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,Look At Me!,XXXTENTACION
0.552,0.562,11,-6.862,1,0.164,0.0216,0,0.302,0.439,135.014,Let It All Work Out,Lil Wayne
0.67,0.752,1,-4.146,1,0.0374,0.041,0,0.0749,0.442,149.961,Everyday,Logic
0.715,0.529,11,-9.019,0,0.0507,0.259,7.48e-06,0.128,0.467,148.037,BANG!,Trippie Redd
0.727,0.774,10,-5.246,0,0.0588,0.379,2.47e-06,0.114,0.211,99.932,Same Bitches (feat. G-Eazy & YG),Post Malone
0.563,0.717,1,-5.186,1,0.337,0.000874,0,0.183,0.427,82.064,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock
0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,Bigger Than You (feat. Drake & Quavo),2 Chainz
0.742,0.84,5,-5.198,0,0.0471,0.143,0,0.133,0.287,138.032,Zack And Codeine,Post Malone
0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98,Stronger,Kanye West
0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,YuNg BrAtZ,XXXTENTACION
0.843,0.435,8,-8.442,1,0.178,0.47,0,0.147,0.19,120.058,Weekend (feat. Miguel),Mac Miller
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,STOP TRYING TO BE GOD,Travis Scott
0.885,0.543,2,-6.338,1,0.2,0.0311,0,0.154,0.43,99.026,Dip (feat. Nicki Minaj),Tyga
0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,Over Now,Post Malone
0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,Nephew (feat. Lil Pump),Smokepurpp
0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,Him & I (with Halsey),G-Eazy
0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,Slippery (feat. Gucci Mane),Migos
0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,CAROUSEL,Travis Scott
0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,Be Careful,Cardi B
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,Mask Off,Future
0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,Reborn,KIDS SEE GHOSTS
0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,Relationship (feat. Future),Young Thug
0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,Exchange,Bryson Tiller
0.603,0.457,11,-5.384,1,0.297,0.525,0,0.0905,0.458,73.724,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,PICK IT UP (feat. A$AP Rocky),Famous Dex
0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,No Limit,G-Eazy
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,RAP DEVIL,Machine Gun Kelly
0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,Love Galore (feat. Travis Scott),SZA
0.624,0.686,1,-4.809,0,0.0436,0.181,0,0.19,0.223,160.076,I Tried Loving,Trippie Redd
0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,Passionfruit,Drake
0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,Venom - Music From The Motion Picture,Eminem
0.808,0.701,2,-4.837,0,0.0984,0.00212,2.1e-05,0.126,0.154,158.068,Loyalty Before Royalty,Trippie Redd
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140.0,5% TINT,Travis Scott
0.759,0.498,10,-10.615,1,0.0776,0.223,5.84e-05,0.406,0.244,126.972,High (feat. Elton John),Young Thug
0.855,0.516,10,-8.116,0,0.44,0.0912,0,0.114,0.153,140.955,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby
0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,HOUSTONFORNICATION,Travis Scott
0.752,0.708,9,-5.053,1,0.28,0.0395,0,0.0601,0.645,84.974,Dope Niggaz (feat. Snoop Dogg),Lil Wayne
0.379,0.824,8,-2.881,0,0.0975,0.15,0,0.138,0.226,121.056,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd
0.728,0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,GOTTI,6ix9ine
0.73,0.465,1,-6.29,1,0.278,0.0117,0,0.28,0.367,148.028,Realer N Realer,Future
0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,I'm Still,Juice WRLD
0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,Transportin',Kodak Black
0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,Kung Fu,YBN Cordae
0.523,0.678,8,-6.071,1,0.0692,0.000616,0,0.142,0.277,159.909,I'll Be Fine,Juice WRLD
0.543,0.915,0,-4.746,0,0.113,0.0162,0,0.744,0.577,153.998,POWER,Kanye West
0.865,0.624,8,-8.224,1,0.103,0.033,0,0.0984,0.396,94.94,Bounce Out With That,YBN Nahmir
0.932,0.506,11,-7.755,1,0.161,0.022,0,0.0933,0.696,139.974,Esskeetit,Lil Pump
0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,Poles 1469,Trippie Redd
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,ASTROTHUNDER,Travis Scott
0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,Look At Me!,XXXTENTACION
0.552,0.562,11,-6.862,1,0.164,0.0216,0,0.302,0.439,135.014,Let It All Work Out,Lil Wayne
0.67,0.752,1,-4.146,1,0.0374,0.041,0,0.0749,0.442,149.961,Everyday,Logic
0.715,0.529,11,-9.019,0,0.0507,0.259,7.48e-06,0.128,0.467,148.037,BANG!,Trippie Redd
0.727,0.774,10,-5.246,0,0.0588,0.379,2.47e-06,0.114,0.211,99.932,Same Bitches (feat. G-Eazy & YG),Post Malone
0.563,0.717,1,-5.186,1,0.337,0.000874,0,0.183,0.427,82.064,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock
0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,Bigger Than You (feat. Drake & Quavo),2 Chainz
0.742,0.84,5,-5.198,0,0.0471,0.143,0,0.133,0.287,138.032,Zack And Codeine,Post Malone
0.765,0.356,11,-5.556,0,0.196,0.222,0,0.0963,0.19,97.001,Don't,Bryson Tiller
0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,YuNg BrAtZ,XXXTENTACION
0.843,0.435,8,-8.442,1,0.178,0.47,0,0.147,0.19,120.058,Weekend (feat. Miguel),Mac Miller
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,STOP TRYING TO BE GOD,Travis Scott
0.885,0.543,2,-6.338,1,0.2,0.0311,0,0.154,0.43,99.026,Dip (feat. Nicki Minaj),Tyga
0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,Over Now,Post Malone
0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,Nephew (feat. Lil Pump),Smokepurpp
0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,Him & I (with Halsey),G-Eazy
0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,Slippery (feat. Gucci Mane),Migos
0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,CAROUSEL,Travis Scott
0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,Be Careful,Cardi B
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,Mask Off,Future
0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,Reborn,KIDS SEE GHOSTS
0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,Relationship (feat. Future),Young Thug
0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,Exchange,Bryson Tiller
0.603,0.457,11,-5.384,1,0.297,0.525,0,0.0905,0.458,73.724,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,PICK IT UP (feat. A$AP Rocky),Famous Dex
0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,No Limit,G-Eazy
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,RAP DEVIL,Machine Gun Kelly
0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,Love Galore (feat. Travis Scott),SZA
0.624,0.686,1,-4.809,0,0.0436,0.181,0,0.19,0.223,160.076,I Tried Loving,Trippie Redd
0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,Passionfruit,Drake
0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,Venom - Music From The Motion Picture,Eminem
0.808,0.701,2,-4.837,0,0.0984,0.00212,2.1e-05,0.126,0.154,158.068,Loyalty Before Royalty,Trippie Redd
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140.0,5% TINT,Travis Scott
0.759,0.498,10,-10.615,1,0.0776,0.223,5.84e-05,0.406,0.244,126.972,High (feat. Elton John),Young Thug
0.855,0.516,10,-8.116,0,0.44,0.0912,0,0.114,0.153,140.955,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby
0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,HOUSTONFORNICATION,Travis Scott
0.752,0.708,9,-5.053,1,0.28,0.0395,0,0.0601,0.645,84.974,Dope Niggaz (feat. Snoop Dogg),Lil Wayne
0.379,0.824,8,-2.881,0,0.0975,0.15,0,0.138,0.226,121.056,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd
0.728,0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,GOTTI,6ix9ine
0.73,0.465,1,-6.29,1,0.278,0.0117,0,0.28,0.367,148.028,Realer N Realer,Future
0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,I'm Still,Juice WRLD
0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,Transportin',Kodak Black
0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,Kung Fu,YBN Cordae
0.523,0.678,8,-6.071,1,0.0692,0.000616,0,0.142,0.277,159.909,I'll Be Fine,Juice WRLD
0.543,0.915,0,-4.746,0,0.113,0.0162,0,0.744,0.577,153.998,POWER,Kanye West
0.865,0.624,8,-8.224,1,0.103,0.033,0,0.0984,0.396,94.94,Bounce Out With That,YBN Nahmir
0.932,0.506,11,-7.755,1,0.161,0.022,0,0.0933,0.696,139.974,Esskeetit,Lil Pump
0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,Poles 1469,Trippie Redd
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,ASTROTHUNDER,Travis Scott
